,Abbreviation,DriverNumber,TeamName,Position,GridPosition,Status,Points,RaceCountry,Year,AgeAtGP,BestQualiTime,FLapPoint,AvgLapTime,SDLapTime,AvgSplitTime,AvgPitTime,PitstopNo,HARD,INTERMEDIATE,MEDIUM,SOFT,WET,Engine,Rain,Driver,AverageSpeed,MaxSpeed,AverageRPM,MaxRPM,AverageThrottle,MaxThrottlePct,Brake,raceID
10,HAM,44,Mercedes,1.0,10.0,Finished,25.0,Brazil,2021.0,36.0,0 days 00:01:07.934000,0,0 days 00:01:17.996457142,0 days 00:00:13.095714,0 days 00:00:02.409800,0 days 00:00:20.481000,4.0,45.0,0.0,26.0,0.0,0.0,Mercedes,False,44,122.85049800035662,335,6420.446595511628,13116,49.35400056040961,10.770053748376087,24.214789719031003,55
11,MSC,47,Haas F1 Team,18.0,18.0,+2 Laps,0.0,Brazil,2021.0,22.0,0 days 00:01:09.958000,0,0 days 00:01:21.379089552,0 days 00:00:13.324677,0 days 00:00:05.650089552,0 days 00:00:25.569200,5.0,18.0,0.0,51.0,0.0,0.0,Ferrari,False,47,119.13090658990754,332,6695.772371806302,12558,43.21030644216318,10.156150495453039,24.492447206867567,55
12,VET,5,Aston Martin,11.0,9.0,+1 Lap,0.0,Brazil,2021.0,34.0,0 days 00:01:09.399000,0,0 days 00:01:19.493318840,0 days 00:00:12.446980,0 days 00:00:03.840333333,0 days 00:00:20.861250,4.0,27.0,0.0,43.0,0.0,0.0,Mercedes,False,5,120.91181190615687,334,6588.526275568688,12778,40.581603280943526,4.0222125990269255,19.99643375703696,55
13,SAI,55,Ferrari,6.0,3.0,Finished,8.0,Brazil,2021.0,27.0,0 days 00:01:08.826000,0,0 days 00:01:18.745214285,0 days 00:00:12.677085,0 days 00:00:03.158557142,0 days 00:00:20.724750,4.0,18.0,0.0,53.0,0.0,0.0,Ferrari,False,55,122.53210892324935,340,6690.6295692487965,12704,47.62337926993912,8.92834398960695,24.477163308454543,55
14,LAT,6,Williams,16.0,16.0,+1 Lap,0.0,Brazil,2021.0,26.0,0 days 00:01:09.897000,0,0 days 00:01:20.049130434,0 days 00:00:11.700556,0 days 00:00:04.396144927,0 days 00:00:20.707750,4.0,57.0,0.0,13.0,0.0,0.0,Mercedes,False,6,120.70048653743281,334,6577.317166365234,12905,47.285172071222966,9.949817866877245,25.391649896833684,55
15,RUS,63,Williams,13.0,17.0,+1 Lap,0.0,Brazil,2021.0,22.0,0 days 00:01:09.953000,0,0 days 00:01:19.908391304,0 days 00:00:11.172413,0 days 00:00:04.255405797,0 days 00:00:21.283250,4.0,64.0,0.0,6.0,0.0,0.0,Mercedes,False,63,120.79766665817561,337,6749.218534274142,13061,48.51083883129124,11.801716891255062,26.127824337060908,55
16,RAI,7,Alfa Romeo Racing,12.0,0.0,+1 Lap,0.0,Brazil,2021.0,42.0,0 days 00:01:09.503000,0,0 days 00:01:19.424420289,0 days 00:00:11.647041,0 days 00:00:03.771434782,0 days 00:00:20.824250,4.0,24.0,0.0,46.0,0.0,0.0,Ferrari,False,7,115.66418727870189,343,6078.7244058384495,12914,61.49637007412691,24.912754413225667,38.80581807066255,55
17,BOT,77,Mercedes,3.0,1.0,Finished,15.0,Brazil,2021.0,32.0,0 days 00:01:08.426000,0,0 days 00:01:18.226942857,0 days 00:00:12.939843,0 days 00:00:02.640285714,0 days 00:00:20.463750,4.0,41.0,0.0,30.0,0.0,0.0,Mercedes,False,77,122.50166849224343,334,6591.561785159334,12827,46.638026339251596,8.69399088060728,21.78464987136052,55
18,MAZ,9,Haas F1 Team,17.0,19.0,+2 Laps,0.0,Brazil,2021.0,22.0,0 days 00:01:10.589000,0,0 days 00:01:20.750794117,0 days 00:00:11.352527,0 days 00:00:05.056573529,0 days 00:00:20.002667,3.0,35.0,0.0,34.0,0.0,0.0,Ferrari,False,9,119.13852306595003,331,6649.433273046845,12306,42.77904577527575,10.423618717680922,25.073235346562395,55
19,GIO,99,Alfa Romeo Racing,14.0,13.0,+1 Lap,0.0,Brazil,2021.0,27.0,0 days 00:01:09.342000,0,0 days 00:01:19.963913043,0 days 00:00:12.004038,0 days 00:00:04.310927536,0 days 00:00:20.522500,4.0,13.0,0.0,57.0,0.0,0.0,Ferrari,False,99,122.43525995363885,343,6643.507552793132,12868,37.00374455511119,24.36253407035688,15.958937259597015,55
20,GIO,99,Alfa Romeo Racing,14.0,13.0,+1 Lap,0.0,Brazil,2021.0,27.0,0 days 00:01:09.342000,0,0 days 00:01:19.963913043,0 days 00:00:12.004038,0 days 00:00:04.310927536,0 days 00:00:20.522500,4.0,13.0,0.0,57.0,0.0,0.0,Ferrari,False,99,122.43525995363885,343,6643.507552793132,12868,37.00374455511119,24.36253407035688,15.958937259597015,55
0,GAS,10,AlphaTauri,11.0,2.0,+1 Lap,0.0,Qatar,2021.0,25.0,0 days 00:01:21.640000,0,0 days 00:01:30.601036363,0 days 00:00:05.439681,0 days 00:00:03.546636363,0 days 00:00:25.869500,2.0,0.0,0.0,43.0,13.0,0.0,,False,10,125.65853658536585,330,6553.511552568873,12812,43.88452785735322,3.2234746057669144,13.148242349602421,56
1,PER,11,Red Bull Racing,4.0,11.0,Finished,12.0,Qatar,2021.0,31.0,0 days 00:01:22.346000,0,0 days 00:01:29.814196428,0 days 00:00:04.841641,0 days 00:00:02.828696428,0 days 00:00:25.419500,2.0,22.0,0.0,35.0,0.0,0.0,Honda,False,11,128.0300929024658,333,6669.17806752162,12804,41.81850552863377,0.3293084522502744,11.113490937324302,56
2,ALO,14,Alpine,3.0,3.0,Finished,15.0,Qatar,2021.0,40.0,0 days 00:01:21.670000,0,0 days 00:01:29.862767857,0 days 00:00:04.256063,0 days 00:00:02.877267857,0 days 00:00:25.991000,1.0,34.0,0.0,0.0,23.0,0.0,Renault,False,14,130.27337956145752,331,6934.245321410404,12387,51.88929345934513,9.657037294851543,20.047656019919145,56
3,LEC,16,Ferrari,8.0,13.0,Finished,4.0,Qatar,2021.0,24.0,0 days 00:01:22.463000,0,0 days 00:01:30.152464285,0 days 00:00:04.732336,0 days 00:00:03.166964285,0 days 00:00:25.799000,1.0,30.0,0.0,27.0,0.0,0.0,Ferrari,False,16,130.0633985703194,338,6803.013493614629,12782,54.87116810794892,11.881877325908276,25.611094749805897,56
4,STR,18,Aston Martin,6.0,12.0,Finished,8.0,Qatar,2021.0,23.0,0 days 00:01:22.460000,0,0 days 00:01:30.150875,0 days 00:00:04.364691,0 days 00:00:03.165375,0 days 00:00:26.157000,1.0,34.0,0.0,23.0,0.0,0.0,Mercedes,False,18,129.77058177826564,337,6667.302508634307,12835,51.754384086102114,10.54857968996814,25.678027362051886,56
5,TSU,22,AlphaTauri,13.0,8.0,+1 Lap,0.0,Qatar,2021.0,21.0,0 days 00:01:21.881000,0,0 days 00:01:30.945727272,0 days 00:00:05.448234,0 days 00:00:03.891327272,0 days 00:00:26.166500,2.0,22.0,0.0,25.0,9.0,0.0,,False,22,125.71682150410966,333,6413.979438301518,12966,43.40381783620251,3.255602259644989,13.169660785521137,56
6,RIC,3,McLaren,12.0,14.0,+1 Lap,0.0,Qatar,2021.0,32.0,0 days 00:01:22.597000,0,0 days 00:01:30.865454545,0 days 00:00:04.215772,0 days 00:00:03.811054545,0 days 00:00:25.562000,1.0,30.0,0.0,26.0,0.0,0.0,Mercedes,False,3,127.96527536076678,344,6692.1732751465825,12630,50.061738641535705,11.683756793660143,20.556343872988673,56
7,OCO,31,Alpine,5.0,9.0,Finished,10.0,Qatar,2021.0,25.0,0 days 00:01:22.012000,0,0 days 00:01:30.180535714,0 days 00:00:04.273995,0 days 00:00:03.195035714,0 days 00:00:25.517000,1.0,33.0,0.0,0.0,24.0,0.0,Renault,False,31,129.77759631602902,325,6601.238039142192,12228,50.684399346737706,8.420122620545635,19.87630853256941,56
8,VER,33,Red Bull Racing,2.0,7.0,Finished,19.0,Qatar,2021.0,24.0,0 days 00:01:21.282000,1,0 days 00:01:29.230750,0 days 00:00:06.799700,0 days 00:00:02.245250,0 days 00:00:25.313333,3.0,24.0,0.0,31.0,2.0,0.0,Honda,False,33,128.0631308398704,327,6481.56536638912,12682,46.55412171026211,6.139059195202271,17.027656555380045,56
9,NOR,4,McLaren,9.0,4.0,+1 Lap,2.0,Qatar,2021.0,22.0,0 days 00:01:21.731000,0,0 days 00:01:30.382745454,0 days 00:00:05.130027,0 days 00:00:03.328345454,0 days 00:00:25.935500,2.0,24.0,0.0,7.0,25.0,0.0,Mercedes,False,4,127.77652539423309,340,6937.827661909989,13165,51.39102032074108,12.101416294075126,22.593772589756632,56
10,HAM,44,Mercedes,1.0,1.0,Finished,25.0,Qatar,2021.0,36.0,0 days 00:01:20.827000,0,0 days 00:01:28.834125,0 days 00:00:05.049605,0 days 00:00:01.848625,0 days 00:00:25.308000,2.0,24.0,0.0,33.0,0.0,0.0,Mercedes,False,44,130.17461379882735,325,6468.447431126342,12712,55.076035447511444,13.258011833685845,23.961875184064684,56
11,MSC,47,Haas F1 Team,16.0,19.0,+1 Lap,0.0,Qatar,2021.0,22.0,0 days 00:01:23.407000,0,0 days 00:01:31.374290909,0 days 00:00:04.237660,0 days 00:00:04.319890909,0 days 00:00:25.881000,1.0,0.0,0.0,34.0,22.0,0.0,Ferrari,False,47,127.87909292923884,332,6872.556290326899,12731,47.89199753687987,10.55125699445798,22.6928328558807,56
12,VET,5,Aston Martin,10.0,10.0,+1 Lap,1.0,Qatar,2021.0,34.0,0 days 00:01:22.146000,0,0 days 00:01:30.351054545,0 days 00:00:04.552529,0 days 00:00:03.296654545,0 days 00:00:25.726000,1.0,0.0,0.0,30.0,26.0,0.0,Mercedes,False,5,127.50657278252255,336,6470.589221172124,12458,40.52389494257182,1.5367727771679474,13.212497657358572,56
13,SAI,55,Ferrari,7.0,5.0,Finished,6.0,Qatar,2021.0,27.0,0 days 00:01:21.840000,0,0 days 00:01:30.195363636,0 days 00:00:04.318922,0 days 00:00:03.212890909,0 days 00:00:25.639000,1.0,30.0,0.0,27.0,0.0,0.0,Ferrari,False,55,130.18494819415812,334,6857.494872961902,12491,50.477202752269015,9.25276431688576,22.350137881181226,56
14,LAT,6,Williams,19.0,17.0,Puncture,0.0,Qatar,2021.0,26.0,0 days 00:01:23.213000,0,0 days 00:01:30.899571428,0 days 00:00:03.220796,0 days 00:00:03.668020408,0 days 00:00:25.811000,1.0,32.0,0.0,0.0,18.0,0.0,Mercedes,False,6,113.66418569783941,330,5885.59548606463,13184,57.14417284677786,20.15207089502289,31.940242563786782,56
15,RUS,63,Williams,17.0,15.0,+2 Laps,0.0,Qatar,2021.0,22.0,0 days 00:01:22.756000,0,0 days 00:01:32.264277777,0 days 00:00:08.922276,0 days 00:00:05.201351851,0 days 00:00:30.563500,2.0,32.0,0.0,0.0,23.0,0.0,Mercedes,False,63,123.63987577307167,335,6476.213247302616,12811,53.70252469813392,14.14419961982276,24.94176862734599,56
16,RAI,7,Alfa Romeo Racing,14.0,16.0,+1 Lap,0.0,Qatar,2021.0,42.0,0 days 00:01:23.156000,0,0 days 00:01:30.958945454,0 days 00:00:05.288075,0 days 00:00:03.904545454,0 days 00:00:25.903500,2.0,26.0,0.0,20.0,10.0,0.0,Ferrari,False,7,127.82083478353994,340,6474.198334716607,12899,42.298947819335496,2.449733608203261,16.366362346389653,56
17,BOT,77,Mercedes,20.0,6.0,Damage,0.0,Qatar,2021.0,32.0,0 days 00:01:21.478000,0,0 days 00:01:29.269739130,0 days 00:00:01.684701,0 days 00:00:01.939760869,0 days 00:00:36.341000,1.0,16.0,0.0,33.0,0.0,0.0,Mercedes,False,77,111.10029182618939,344,5764.123664694385,12712,53.8547830044711,19.051698749698804,28.524002034751412,56
18,MAZ,9,Haas F1 Team,18.0,20.0,+2 Laps,0.0,Qatar,2021.0,22.0,0 days 00:01:25.859000,0,0 days 00:01:32.639592592,0 days 00:00:04.556485,0 days 00:00:05.576666666,0 days 00:00:26.515000,1.0,0.0,0.0,31.0,24.0,0.0,Ferrari,False,9,126.06888704452358,326,6671.083210623544,12455,46.00259698535515,9.31434232015207,23.61918020936521,56
19,GIO,99,Alfa Romeo Racing,15.0,18.0,+1 Lap,0.0,Qatar,2021.0,27.0,0 days 00:01:23.262000,0,0 days 00:01:31.379327272,0 days 00:00:05.176742,0 days 00:00:04.324927272,0 days 00:00:25.667000,2.0,0.0,0.0,41.0,15.0,0.0,Ferrari,False,99,128.01970496104522,337,6523.008272870874,12763,42.965543091215764,2.305159165751921,14.893844876977857,56
20,GIO,99,Alfa Romeo Racing,15.0,18.0,+1 Lap,0.0,Qatar,2021.0,27.0,0 days 00:01:23.262000,0,0 days 00:01:31.379327272,0 days 00:00:05.176742,0 days 00:00:04.324927272,0 days 00:00:25.667000,2.0,0.0,0.0,41.0,15.0,0.0,Ferrari,False,99,128.01970496104522,337,6523.008272870874,12763,42.965543091215764,2.305159165751921,14.893844876977857,56
0,GAS,10,AlphaTauri,6.0,6.0,Finished,8.0,Saudi Arabia,2021.0,25.0,0 days 00:01:28.125000,0,0 days 00:01:39.889697674,0 days 00:00:12.330590,0 days 00:00:03.921255813,0 days 00:17:27.031000,2.0,37.0,0.0,13.0,0.0,0.0,,False,10,102.47222626901704,313,5500.570729879914,12883,34.906220733001724,2.2893296426564547,9.710920102395471,57
1,PER,11,Red Bull Racing,17.0,5.0,Collision,0.0,Saudi Arabia,2021.0,31.0,0 days 00:01:27.946000,0,0 days 00:01:38.035000,0 days 00:00:10.434718,0 days 00:00:01.362666666,0 days 00:08:31.664500,2.0,3.0,0.0,12.0,0.0,0.0,Honda,False,11,32.552956357052174,332,2331.3835875876707,12575,22.687402443339092,12.62044995733522,17.305250889716746,57
2,ALO,14,Alpine,13.0,13.0,+1 Lap,0.0,Saudi Arabia,2021.0,40.0,0 days 00:01:28.920000,0,0 days 00:01:41.571690476,0 days 00:00:11.667911,0 days 00:00:05.508142857,0 days 00:09:00.794500,4.0,34.0,0.0,10.0,5.0,0.0,Renault,False,14,100.7268205373681,333,5348.643239193323,12383,32.02389227663427,0.6805552664987825,9.652646256946035,57
3,LEC,16,Ferrari,7.0,4.0,Finished,6.0,Saudi Arabia,2021.0,24.0,0 days 00:01:28.054000,0,0 days 00:01:39.637511627,0 days 00:00:12.807072,0 days 00:00:03.669069767,0 days 00:11:45.069333,3.0,40.0,0.0,10.0,0.0,0.0,Ferrari,False,16,104.40442048741909,337,5745.893546171616,12641,45.35721867260505,11.762991945722076,24.97034277508377,57
4,STR,18,Aston Martin,11.0,18.0,Finished,0.0,Saudi Arabia,2021.0,23.0,0 days 00:01:29.368000,0,0 days 00:01:41.984863636,0 days 00:00:13.903946,0 days 00:00:04.961545454,0 days 00:11:57.027667,3.0,6.0,0.0,44.0,0.0,0.0,Mercedes,False,18,102.52762804636933,333,5550.433370101355,12746,37.97361027284647,6.476721679951717,18.516514391558616,57
5,TSU,22,AlphaTauri,14.0,8.0,+1 Lap,0.0,Saudi Arabia,2021.0,21.0,0 days 00:01:28.222000,0,0 days 00:01:39.987878048,0 days 00:00:11.729155,0 days 00:00:03.983121951,0 days 00:11:51.641667,3.0,28.0,0.0,21.0,0.0,0.0,,False,22,100.7239692813586,333,5537.823076442798,12662,37.56581822722637,5.862765093966575,13.430040167329185,57
6,RIC,3,McLaren,5.0,11.0,Finished,10.0,Saudi Arabia,2021.0,32.0,0 days 00:01:28.216000,0,0 days 00:01:38.759404761,0 days 00:00:10.200338,0 days 00:00:03.391619047,0 days 00:17:22.162500,2.0,13.0,0.0,37.0,0.0,0.0,Mercedes,False,3,102.32910154217569,338,5703.949926117089,13212,40.602801306999105,10.491373389664718,17.10753605694187,57
7,OCO,31,Alpine,4.0,9.0,Finished,12.0,Saudi Arabia,2021.0,25.0,0 days 00:01:28.574000,0,0 days 00:01:38.508380952,0 days 00:00:10.283346,0 days 00:00:03.140595238,0 days 00:17:22.708000,2.0,37.0,0.0,13.0,0.0,0.0,Renault,False,31,104.4172823575933,310,5497.036983079773,12342,32.62502861662053,0.2559886782243127,9.384170326125414,57
8,VER,33,Red Bull Racing,2.0,3.0,Finished,18.0,Saudi Arabia,2021.0,24.0,0 days 00:01:27.653000,0,0 days 00:01:37.701761904,0 days 00:00:10.594624,0 days 00:00:02.333976190,0 days 00:17:21.983000,2.0,2.0,0.0,48.0,0.0,0.0,Honda,False,33,102.68848467189744,331,5519.539074694582,12658,38.251701388166246,7.1989011217715255,18.212657911715123,57
9,NOR,4,McLaren,10.0,7.0,Finished,1.0,Saudi Arabia,2021.0,22.0,0 days 00:01:28.180000,0,0 days 00:01:39.664534883,0 days 00:00:11.215549,0 days 00:00:03.696093023,0 days 00:11:58.284000,3.0,40.0,0.0,0.0,10.0,0.0,Mercedes,False,4,102.44625278361673,334,5748.443776145185,13161,41.09400819996254,10.458074049407896,19.944223605069826,57
10,HAM,44,Mercedes,1.0,1.0,Finished,26.0,Saudi Arabia,2021.0,36.0,0 days 00:01:27.511000,1,0 days 00:01:37.398452380,0 days 00:00:10.493863,0 days 00:00:02.030666666,0 days 00:11:41.036667,3.0,40.0,0.0,10.0,0.0,0.0,Mercedes,False,44,104.80863285396158,336,5487.517284438802,12752,41.49118608087577,8.587067368727757,18.909862848342318,57
11,MSC,47,Haas F1 Team,20.0,19.0,Accident,0.0,Saudi Arabia,2021.0,22.0,0 days 00:01:29.464000,0,0 days 00:01:37.310571428,0 days 00:00:01.400527,0 days 00:00:03.759428571,0 days 00:00:00,0.0,0.0,0.0,9.0,0.0,0.0,Ferrari,False,47,24.070490540906157,329,1472.8797685695852,12597,76.32897666964973,66.59035567857812,69.20227267997254,57
12,VET,5,Aston Martin,16.0,17.0,Collision damage,0.0,Saudi Arabia,2021.0,34.0,0 days 00:01:29.198000,0,0 days 00:01:42.605216216,0 days 00:00:12.316227,0 days 00:00:05.903108108,0 days 00:17:35.526500,2.0,13.0,0.0,31.0,0.0,0.0,Mercedes,False,5,89.25640491997753,330,4908.994318300069,13041,41.33902890798976,14.49353784678141,23.328269058669278,57
13,SAI,55,Ferrari,8.0,15.0,Finished,4.0,Saudi Arabia,2021.0,27.0,0 days 00:01:28.237000,0,0 days 00:01:39.924837209,0 days 00:00:12.590720,0 days 00:00:03.956395348,0 days 00:17:30.906000,2.0,13.0,0.0,37.0,0.0,0.0,Ferrari,False,55,104.64405086474224,338,5696.867073196112,12447,43.613228162917025,10.868072176320007,22.00878270099274,57
14,LAT,6,Williams,12.0,16.0,Finished,0.0,Saudi Arabia,2021.0,26.0,0 days 00:01:29.177000,0,0 days 00:01:40.753813953,0 days 00:00:10.913980,0 days 00:00:04.785372093,0 days 00:11:56.176333,3.0,38.0,0.0,12.0,0.0,0.0,Mercedes,False,6,102.52352806510021,334,5611.251368394764,13101,43.78983953880414,11.617307332098482,20.986909196861536,57
15,RUS,63,Williams,19.0,14.0,Collision,0.0,Saudi Arabia,2021.0,22.0,0 days 00:01:28.926000,0,0 days 00:01:46.918600,0 days 00:00:19.364268,0 days 00:00:05.675200,0 days 00:08:41.067000,2.0,6.0,0.0,9.0,0.0,0.0,Mercedes,False,63,32.536223438573124,317,2060.831546962476,12982,65.36901912630856,53.589044517055505,57.08963766155383,57
16,RAI,7,Alfa Romeo Racing,15.0,12.0,+1 Lap,0.0,Saudi Arabia,2021.0,42.0,0 days 00:01:28.856000,0,0 days 00:01:42.180317073,0 days 00:00:13.123701,0 days 00:00:06.048390243,0 days 00:11:54.113333,3.0,13.0,0.0,36.0,0.0,0.0,Ferrari,False,7,102.80143187163104,344,5635.477887156861,12728,52.68095069616433,19.885949759620388,30.27118150221649,57
17,BOT,77,Mercedes,3.0,2.0,Finished,15.0,Saudi Arabia,2021.0,32.0,0 days 00:01:27.622000,0,0 days 00:01:39.342023255,0 days 00:00:13.007738,0 days 00:00:03.373581395,0 days 00:11:42.361000,3.0,5.0,0.0,45.0,0.0,0.0,Mercedes,False,77,104.67331265999293,341,5682.284605298758,13106,38.289329642656455,6.997023871464547,17.111698474473975,57
18,MAZ,9,Haas F1 Team,18.0,20.0,Collision,0.0,Saudi Arabia,2021.0,22.0,0 days 00:01:30.473000,0,0 days 00:01:46.535800,0 days 00:00:16.376612,0 days 00:00:05.292400,0 days 00:16:59.226000,1.0,2.0,0.0,13.0,0.0,0.0,Ferrari,False,9,34.491539886366,316,2102.609544423401,12503,61.222002539074694,49.951091593997795,55.02299735686486,57
19,GIO,99,Alfa Romeo Racing,9.0,10.0,Finished,2.0,Saudi Arabia,2021.0,27.0,0 days 00:01:28.616000,0,0 days 00:01:40.418285714,0 days 00:00:12.286716,0 days 00:00:04.360214285,0 days 00:17:29.833000,2.0,37.0,0.0,13.0,0.0,0.0,Ferrari,False,99,104.65420716352057,339,5556.812878519844,12744,35.331141126766425,2.697246560802514,13.56323752835647,57
20,GIO,99,Alfa Romeo Racing,9.0,10.0,Finished,2.0,Saudi Arabia,2021.0,27.0,0 days 00:01:28.616000,0,0 days 00:01:40.418285714,0 days 00:00:12.286716,0 days 00:00:04.360214285,0 days 00:17:29.833000,2.0,37.0,0.0,13.0,0.0,0.0,Ferrari,False,99,104.65420716352057,339,5556.812878519844,12744,35.331141126766425,2.697246560802514,13.56323752835647,57
0,GAS,10,AlphaTauri,5.0,12.0,Finished,10.0,UAE,2021.0,25.0,0 days 00:01:23.489000,0,0 days 00:01:33.413087719,0 days 00:00:10.283322,0 days 00:00:04.200105263,0 days 00:00:22.026500,2.0,36.0,0.0,18.0,4.0,0.0,,False,10,124.5818810898822,338,6537.513241916198,12950,43.08530287226194,2.9536723738774264,13.445442287633247,58
1,PER,11,Red Bull Racing,15.0,4.0,Engine,0.0,UAE,2021.0,31.0,0 days 00:01:22.947000,0,0 days 00:01:31.829907407,0 days 00:00:10.397991,0 days 00:00:03.077796296,0 days 00:00:21.423000,3.0,32.0,0.0,0.0,23.0,0.0,Honda,False,11,116.7438369756023,327,6005.982827486198,12532,42.42559849390694,5.347648001628209,16.02513547205332,58
2,ALO,14,Alpine,8.0,11.0,Finished,4.0,UAE,2021.0,40.0,0 days 00:01:23.460000,0,0 days 00:01:33.433218181,0 days 00:00:11.247602,0 days 00:00:04.469890909,0 days 00:00:21.304000,1.0,36.0,0.0,22.0,0.0,0.0,Renault,False,14,126.32515836873839,334,6721.058335665403,12407,40.65247920217773,0.01526445671254484,11.061642964357493,58
3,LEC,16,Ferrari,10.0,7.0,Finished,1.0,UAE,2021.0,24.0,0 days 00:01:23.122000,0,0 days 00:01:33.492357142,0 days 00:00:11.421184,0 days 00:00:04.544857142,0 days 00:00:21.817000,2.0,20.0,0.0,23.0,15.0,0.0,Ferrari,False,16,126.5902765410741,336,6740.63945353245,12507,57.443127178365174,15.16269366779454,29.768234665581193,58
4,STR,18,Aston Martin,13.0,13.0,+1 Lap,0.0,UAE,2021.0,23.0,0 days 00:01:24.061000,0,0 days 00:01:35.089160714,0 days 00:00:13.471512,0 days 00:00:05.829839285,0 days 00:00:22.474500,2.0,31.0,0.0,21.0,5.0,0.0,Mercedes,False,18,122.76625028620856,329,6396.091332332663,12963,50.95323988093724,11.829953952222251,25.509451242781182,58
5,TSU,22,AlphaTauri,4.0,8.0,Finished,12.0,UAE,2021.0,21.0,0 days 00:01:23.011000,0,0 days 00:01:33.446263157,0 days 00:00:10.893372,0 days 00:00:04.233280701,0 days 00:00:22.182000,2.0,30.0,0.0,23.0,5.0,0.0,,False,22,124.65380212175948,333,6605.040247284199,12760,42.103391253466306,1.4323148548604574,11.44834253440863,58
6,RIC,3,McLaren,12.0,10.0,+1 Lap,0.0,UAE,2021.0,32.0,0 days 00:01:23.409000,0,0 days 00:01:34.038745454,0 days 00:00:12.420182,0 days 00:00:05.048890909,0 days 00:00:21.752500,2.0,34.0,0.0,0.0,23.0,0.0,Mercedes,False,3,122.71447833719185,331,6612.623374971379,12926,38.31739893657618,0.7937517490523316,9.891367949729055,58
7,OCO,31,Alpine,9.0,9.0,Finished,2.0,UAE,2021.0,25.0,0 days 00:01:23.389000,0,0 days 00:01:33.429553571,0 days 00:00:10.972770,0 days 00:00:04.482053571,0 days 00:00:21.677000,1.0,43.0,0.0,0.0,15.0,0.0,Renault,False,31,126.34907268425471,334,6611.834278881624,12335,40.41351413234284,21.438929452769226,11.25753682550182,58
8,VER,33,Red Bull Racing,1.0,1.0,Finished,26.0,UAE,2021.0,24.0,0 days 00:01:22.109000,1,0 days 00:01:32.394821428,0 days 00:00:13.483275,0 days 00:00:03.434017857,0 days 00:00:21.492000,3.0,40.0,0.0,0.0,18.0,0.0,Honda,False,33,124.81199277482382,331,6525.205510468873,12689,38.627852545348155,28.80148574045335,12.056376726791665,58
9,NOR,4,McLaren,7.0,3.0,Finished,6.0,UAE,2021.0,22.0,0 days 00:01:22.931000,0,0 days 00:01:33.370482142,0 days 00:00:11.862774,0 days 00:00:04.422982142,0 days 00:00:21.776500,2.0,31.0,0.0,10.0,17.0,0.0,Mercedes,False,4,124.67448546060498,333,6678.173862161956,12930,51.592642531864556,12.35403363268629,24.76912509222276,58
10,HAM,44,Mercedes,2.0,2.0,Finished,18.0,UAE,2021.0,36.0,0 days 00:01:22.480000,0,0 days 00:01:32.425571428,0 days 00:00:13.805685,0 days 00:00:03.464767857,0 days 00:00:21.595000,1.0,44.0,0.0,14.0,0.0,0.0,Mercedes,False,44,126.94410664767089,323,6550.909074719516,13150,52.35530567074567,10.687663774900145,23.76930317755107,58
11,MSC,47,Haas F1 Team,14.0,19.0,+1 Lap,0.0,UAE,2021.0,22.0,0 days 00:01:24.906000,0,0 days 00:01:35.068732142,0 days 00:00:11.585108,0 days 00:00:05.809410714,0 days 00:00:22.097000,2.0,42.0,0.0,0.0,15.0,0.0,Ferrari,False,47,125.03961126516906,336,6618.668735848577,12557,49.325641743200954,11.697661994046863,24.776757320579033,58
12,VET,5,Aston Martin,11.0,15.0,Finished,0.0,UAE,2021.0,34.0,0 days 00:01:24.225000,0,0 days 00:01:33.458196428,0 days 00:00:10.505469,0 days 00:00:04.510696428,0 days 00:00:21.221000,1.0,35.0,0.0,23.0,0.0,0.0,Mercedes,False,5,124.55534637596357,336,6527.010456152848,13058,39.107690742107,1.5900475742234208,12.608441244562037,58
13,SAI,55,Ferrari,3.0,5.0,Finished,15.0,UAE,2021.0,27.0,0 days 00:01:22.992000,0,0 days 00:01:33.468403508,0 days 00:00:11.446413,0 days 00:00:04.255421052,0 days 00:00:22.213000,1.0,39.0,0.0,0.0,19.0,0.0,Ferrari,False,55,126.9688859490676,315,6736.244994530236,12675,51.553489200396875,9.616607728903247,20.978451675274123,58
14,LAT,6,Williams,16.0,16.0,Accident,0.0,UAE,2021.0,26.0,0 days 00:01:24.338000,0,0 days 00:01:32.128918367,0 days 00:00:04.882090,0 days 00:00:04.094693877,0 days 00:00:21.241000,1.0,22.0,0.0,28.0,0.0,0.0,Mercedes,False,6,108.27699900781032,330,5679.052687816419,13028,55.60159767980258,20.212684763528124,31.615233927799117,58
15,RUS,63,Williams,18.0,17.0,Gearbox,0.0,UAE,2021.0,22.0,0 days 00:01:24.423000,0,0 days 00:01:31.747875,0 days 00:00:00.950361,0 days 00:00:03.414458333,0 days 00:00:00,0.0,0.0,0.0,26.0,0.0,0.0,Mercedes,False,63,57.98738138245096,333,3233.4019131452415,12728,64.80637036660137,45.12173404228255,51.31147123921947,58
16,RAI,7,Alfa Romeo Racing,19.0,18.0,Brakes,0.0,UAE,2021.0,42.0,0 days 00:01:24.779000,0,0 days 00:01:34.250041666,0 days 00:00:11.137060,0 days 00:00:05.916625,0 days 00:00:22.338000,1.0,4.0,0.0,21.0,0.0,0.0,Ferrari,False,7,57.9580227440405,334,3125.300811560282,12712,47.02292212583001,27.114763273717152,33.50293840791716,58
