,Abbreviation,TeamName,GridPosition,Points,RaceCountry,Year,AgeAtGP,BestQualiTime,FLap,AvgLapTime,SDLapTime,AvgSplitTime,AvgPitTime,PitstopNo,HARD,INTERMEDIATE,MEDIUM,SOFT,WET,Engine,Rain,AverageSpeed,MaxSpeed,AverageRPM,MaxRPM,AverageThrottle,MaxThrottlePct,Brake,raceID,CircuitType,carIssue,driverIssue,after_2020
1457,STR,AstonMartin,19.0,0.0,Japan,2022.0,23.0,91.419,0.0,111.43913,6.360881,5.049956,149.446,3.0,0.0,23.0,0.0,0.0,5.0,Mercedes,True,45.59307152825623,301,3429.1121239422687,13069,20.969509071316267,7.764057448725422,15.711837758581094,76,race,0,0,1
1458,MAG,HaasF1Team,18.0,0.0,Japan,2022.0,30.0,91.352,0.0,111.923739,5.432342,5.534565,213.8115,2.0,0.0,23.0,0.0,0.0,5.0,Ferrari,True,44.22228699630788,297,2852.7391665341743,12470,38.38463440917201,24.724857349797727,34.124754888971324,76,race,0,0,1
1459,TSU,AlphaTauri,13.0,0.0,Japan,2022.0,22.0,90.808,0.0,111.575043,6.606356,5.185869,150.224333,3.0,0.0,23.0,0.0,0.0,5.0,,True,45.67707174024414,307,3218.552899818044,12955,14.537159715229564,1.326691045277086,7.970745667496952,76,race,0,0,1
1460,ZHO,AlfaRomeo,14.0,0.0,Japan,2022.0,23.0,90.894,1.0,111.712695,6.388789,5.323521,152.944667,3.0,0.0,21.0,0.0,0.0,7.0,,True,45.67055311180596,304,2783.424134824315,12194,43.14222622643842,28.916918402317737,37.115551080255095,76,race,0,0,1
1461,RIC,McLaren,11.0,0.0,Japan,2022.0,33.0,90.659,0.0,111.467478,5.638374,5.078304,213.563,2.0,0.0,22.0,0.0,0.0,6.0,Mercedes,True,44.41219283834155,303,3193.523080184429,12741,19.945483774091542,6.661720281943929,12.445457275601958,76,race,0,0,1
1462,OCO,Alpine,5.0,12.0,Japan,2022.0,25.0,90.165,0.0,110.12213,5.096162,3.732956,209.3865,2.0,0.0,23.0,0.0,0.0,5.0,Renault,True,45.62693659794725,300,2771.1912660978323,12628,40.2312611514477,25.67173671100747,33.826205239634675,76,race,0,0,1
1463,NOR,McLaren,10.0,1.0,Japan,2022.0,22.0,90.473,0.0,111.212086,5.215294,4.822913,215.4255,2.0,0.0,24.0,0.0,0.0,4.0,Mercedes,True,45.58936173971417,303,3119.2495274436023,12895,21.309378698747505,7.85945201123536,15.25429717172788,76,race,0,0,1
1464,HAM,Mercedes,6.0,10.0,Japan,2022.0,37.0,90.261,0.0,110.134434,5.294377,3.74526,210.7815,2.0,0.0,23.0,0.0,0.0,5.0,Mercedes,True,45.57805571749077,308,2811.871252671931,12656,20.518469447241507,6.264242938152526,13.574292931969543,76,race,0,0,1
1465,MSC,HaasF1Team,15.0,0.0,Japan,2022.0,23.0,91.152,0.0,112.274391,5.185239,5.885217,212.7325,2.0,0.0,19.0,0.0,0.0,9.0,Ferrari,True,44.2877912625647,298,2886.1507234087658,12846,18.74045612733408,5.764304767961559,14.06009857438126,76,race,0,0,1
1466,VET,AstonMartin,9.0,8.0,Japan,2022.0,35.0,90.554,0.0,109.854391,5.129283,3.465217,216.9325,2.0,0.0,25.0,0.0,0.0,3.0,Mercedes,True,45.65543130708216,298,3155.953821965481,13271,21.36815234864946,7.493772854947268,16.06691751903475,76,race,0,0,1
1467,LAT,Williams,20.0,2.0,Japan,2022.0,27.0,91.511,0.0,110.905478,5.475865,4.516304,216.229,2.0,0.0,25.0,0.0,0.0,3.0,Mercedes,True,44.117052661331634,311,2867.597417280548,13189,20.179483102796475,7.260586146589644,15.68003957107778,76,race,0,0,1
1468,RUS,Mercedes,8.0,4.0,Japan,2022.0,23.0,90.389,0.0,110.407391,6.268207,4.018217,214.8925,2.0,0.0,23.0,0.0,0.0,5.0,Mercedes,True,45.701026374829965,301,2851.6537000724293,13184,19.351599625488014,5.713074354761779,11.268924337979405,76,race,0,0,1
1469,BOT,AlfaRomeo,12.0,0.0,Japan,2022.0,33.0,90.709,0.0,111.770956,5.326928,5.381782,216.211,2.0,0.0,24.0,0.0,0.0,4.0,,True,9.649884289928808,290,832.6738919214938,12417,46.73487377886127,42.48944476831487,45.37601356722667,76,race,0,0,1
1470,VER,RedBullRacing,2.0,25.0,UnitedStates,2022.0,25.0,94.448,0.0,102.990326,6.147537,1.137326,28.06,2.0,22.0,0.0,34.0,0.0,0.0,RedBull,False,116.91635983809896,333,6620.598746572659,12894,44.98759629194412,9.664447055751404,24.68729599164382,77,race,0,0,1
1471,GAS,AlphaTauri,11.0,0.0,UnitedStates,2022.0,26.0,96.577,0.0,105.96476,8.337629,3.37708,26.294,2.0,45.0,0.0,11.0,0.0,0.0,,False,116.68813160987074,325,6672.624389606998,12712,37.69197023110067,0.626713670191931,12.325368847107978,77,race,0,0,1
1472,PER,RedBullRacing,9.0,12.0,UnitedStates,2022.0,32.0,94.645,0.0,103.333938,5.672179,1.480938,24.102,2.0,24.0,0.0,32.0,0.0,0.0,RedBull,False,114.99947773860818,326,6518.719702311007,12894,44.88029768899335,9.677503590547069,23.94046220133177,77,race,0,0,1
1473,ALO,Alpine,14.0,6.0,UnitedStates,2022.0,41.0,95.876,0.0,106.21547,9.74838,2.980392,31.7885,2.0,52.0,0.0,4.0,0.0,0.0,Renault,False,115.1897636767202,328,6642.304426165296,12599,48.33364669016843,11.207729468599034,25.71615093354224,77,race,0,0,1
1474,LEC,Ferrari,12.0,15.0,UnitedStates,2022.0,25.0,94.421,0.0,102.960061,4.511267,1.107061,24.0345,2.0,17.0,0.0,39.0,0.0,0.0,Ferrari,False,117.01394437916176,327,6660.57634155895,12866,55.33819036427733,16.19271445358402,33.91304347826087,77,race,0,0,1
1475,STR,AstonMartin,5.0,0.0,UnitedStates,2022.0,23.0,95.598,0.0,108.661166,11.643725,3.460555,25.417,1.0,0.0,0.0,21.0,0.0,0.0,Mercedes,False,48.918031074552815,299,2902.8549418984203,12751,66.42485964225095,49.63833398616007,57.70204987596293,77,race,1,0,1
1476,MAG,HaasF1Team,13.0,2.0,UnitedStates,2022.0,30.0,96.949,0.0,107.297846,10.557899,3.627846,29.039,1.0,18.0,0.0,38.0,0.0,0.0,Ferrari,False,116.81397049223136,303,6594.873377725552,12688,45.8,9.12129520825173,25.01109805457632,77,race,0,0,1
1477,TSU,AlphaTauri,19.0,1.0,UnitedStates,2022.0,22.0,96.439,0.0,107.626711,11.368417,3.966884,23.4645,2.0,23.0,0.0,33.0,0.0,0.0,,False,117.00770335552944,331,6697.267841754799,12737,37.189502546024286,0.6946076511293903,12.52382817600209,77,race,0,0,1
1478,ALB,Williams,8.0,0.0,UnitedStates,2022.0,26.0,96.368,0.0,107.616788,10.512142,3.946788,24.4675,2.0,38.0,0.0,18.0,0.0,0.0,Mercedes,False,116.78686512599556,330,6440.121190755974,12738,45.75673064368716,11.64904034469252,28.57814336075205,77,race,0,0,1
1479,ZHO,AlfaRomeo,18.0,0.0,UnitedStates,2022.0,23.0,96.196,0.0,108.32749,11.545721,3.998679,26.1705,2.0,47.0,0.0,9.0,0.0,0.0,,False,116.97563650607128,335,6474.436479958219,12714,39.23329416372895,3.7576707141924537,21.07324716020368,77,race,0,0,1
1480,RIC,McLaren,15.0,0.0,UnitedStates,2022.0,33.0,97.046,0.0,108.838981,12.000335,4.510169,25.321,2.0,46.0,0.0,10.0,0.0,0.0,Mercedes,False,114.92492492492492,325,6792.924820472646,12864,43.98127692910302,9.75584279932106,21.180310745528136,77,race,0,0,1
1481,OCO,Alpine,0.0,0.0,UnitedStates,2022.0,25.0,97.068,0.0,107.491788,11.534565,3.821788,24.7635,2.0,45.0,0.0,11.0,0.0,0.0,Renault,False,115.1187100143622,330,6437.286355921138,12132,56.04716020368194,18.827523175349263,34.33607520564042,77,race,0,0,1
1482,NOR,McLaren,6.0,8.0,UnitedStates,2022.0,22.0,95.69,0.0,107.36725,11.629729,3.452326,23.864,2.0,42.0,0.0,14.0,0.0,0.0,Mercedes,False,116.4391434913174,328,6857.664185925056,12819,46.80644992818906,11.335683509596551,27.49706227967097,77,race,0,0,1
1483,HAM,Mercedes,3.0,18.0,UnitedStates,2022.0,37.0,94.947,0.0,103.167816,5.474272,1.314816,24.2485,2.0,44.0,0.0,12.0,0.0,0.0,Mercedes,False,117.21245593419506,325,6347.313670191931,13047,49.92954693824259,12.56822039430735,26.491709100404755,77,race,0,0,1
1484,MSC,HaasF1Team,16.0,0.0,UnitedStates,2022.0,23.0,97.111,0.0,107.65873,11.356477,3.98873,24.93,2.0,41.0,0.0,15.0,0.0,0.0,Ferrari,False,116.95921138529836,326,6687.069460765113,12775,46.23337250293772,10.923097010053532,27.154981068024547,77,race,0,0,1
1485,VET,AstonMartin,10.0,4.0,UnitedStates,2022.0,35.0,96.398,0.0,104.395816,6.176364,2.542816,31.232,2.0,15.0,0.0,41.0,0.0,0.0,Mercedes,False,116.94388301344824,329,6487.988144666406,13068,47.63183183183183,10.633241937589762,26.69539104321713,77,race,0,0,1
1486,LAT,Williams,17.0,0.0,UnitedStates,2022.0,27.0,97.244,0.0,108.038557,9.6127,4.368557,24.758,2.0,38.0,0.0,18.0,0.0,0.0,Mercedes,False,115.0089828959394,330,6278.673560517039,13332,46.01193367280324,11.390520955738346,26.9852461156809,77,race,0,0,1
1487,RUS,Mercedes,4.0,10.0,UnitedStates,2022.0,23.0,94.988,1.0,104.306877,6.968542,2.453877,26.164667,3.0,41.0,0.0,13.0,2.0,0.0,Mercedes,False,117.27181094137616,322,6579.277921399661,12927,46.16116986551769,8.998563781172477,22.35801018409714,77,race,0,0,1
1488,BOT,AlfaRomeo,7.0,0.0,UnitedStates,2022.0,33.0,96.319,0.0,105.4848,4.928045,3.021333,25.013,1.0,6.0,0.0,10.0,0.0,0.0,,False,39.540644992818905,323,2265.310719415067,12483,63.94432693563128,49.19963441702572,55.895025460242856,77,race,1,0,1
1489,VER,RedBullRacing,1.0,25.0,Mexico,2022.0,25.0,77.775,0.0,83.3068,2.682288,0.706314,22.487,1.0,0.0,0.0,46.0,25.0,0.0,RedBull,False,118.38199267239024,334,6326.001339749549,12532,45.62656531962596,9.957893585607264,26.48055996062777,78,race,0,0,1
1490,GAS,AlphaTauri,14.0,0.0,Mexico,2022.0,26.0,79.672,0.0,84.990086,3.666582,2.35413,29.168,1.0,0.0,0.0,40.0,30.0,0.0,,False,118.83247662273746,353,6653.216848034122,12962,36.942800896811946,0.6808115054410236,14.61967517908897,78,race,0,0,1
1491,PER,RedBullRacing,4.0,15.0,Mexico,2022.0,32.0,78.128,0.0,83.5268,3.044631,0.926314,24.892,1.0,0.0,0.0,48.0,23.0,0.0,RedBull,False,118.2178323399136,353,6483.351151090939,12593,34.88500027341828,0.5140263575217368,15.88833597637666,78,race,0,0,1
1492,ALO,Alpine,9.0,0.0,Mexico,2022.0,41.0,78.939,0.0,84.822661,2.688261,2.182451,23.159,1.0,23.0,0.0,40.0,0.0,0.0,Renault,False,105.24547492754417,329,6021.527888664078,12369,52.32903155246897,18.442062667468694,32.64614206813584,78,race,1,0,1
1493,LEC,Ferrari,7.0,8.0,Mexico,2022.0,25.0,78.555,0.0,84.215214,3.05737,1.614728,22.193,1.0,0.0,0.0,43.0,28.0,0.0,Ferrari,False,118.64931372012906,342,6780.483020725105,12858,51.10923060097337,12.541696286979825,30.879860009843057,78,race,0,0,1
1494,STR,AstonMartin,20.0,0.0,Mexico,2022.0,24.0,80.52,0.0,85.387217,3.920456,2.75126,23.314,2.0,0.0,0.0,17.0,53.0,0.0,Mercedes,False,115.22792147427134,348,6391.180538087166,13096,44.55730847049817,9.78290588942965,26.382129381527864,78,race,0,0,1
1495,MAG,HaasF1Team,19.0,0.0,Mexico,2022.0,30.0,79.833,0.0,85.517043,3.275023,2.881086,23.722,1.0,0.0,0.0,38.0,32.0,0.0,Ferrari,False,115.65737955924972,349,6680.0270137255975,12431,45.91813856838191,11.76245420243889,26.857877180510748,78,race,0,0,1
1496,TSU,AlphaTauri,13.0,0.0,Mexico,2022.0,22.0,79.589,0.0,85.476918,4.248924,2.770673,22.468,1.0,0.0,0.0,21.0,29.0,0.0,,False,86.11688631268115,350,4931.303959096626,12835,44.2300541368185,17.758516979274894,28.63509596981462,78,race,1,0,1
1497,ALB,Williams,17.0,0.0,Mexico,2022.0,26.0,80.859,0.0,84.996072,3.052639,2.360115,23.182,1.0,0.0,0.0,38.0,32.0,0.0,Mercedes,False,116.94301963143216,354,6477.510389894461,13092,43.82184065182917,10.41997047082627,28.55307048723137,78,race,0,0,1
1498,ZHO,AlfaRomeo,12.0,0.0,Mexico,2022.0,23.0,79.476,0.0,85.205913,3.087452,2.569956,24.218,1.0,0.0,0.0,45.0,25.0,0.0,,False,118.72573412806912,352,6448.4584130803305,12755,35.976130584568274,0.0027341827527751,17.588997648602835,78,race,0,0,1
1499,RIC,McLaren,11.0,6.0,Mexico,2022.0,33.0,79.325,0.0,84.714246,2.820459,2.078289,22.28,1.0,0.0,0.0,44.0,26.0,0.0,Mercedes,False,116.88989446054576,354,6763.806775304862,12948,43.75110734401488,10.586755618745556,24.57210039919068,78,race,0,0,1
1500,OCO,Alpine,10.0,4.0,Mexico,2022.0,25.0,79.01,0.0,84.919014,2.914975,2.283057,22.343,1.0,37.0,0.0,33.0,0.0,0.0,Renault,False,117.31823153059553,353,6598.32801990485,12294,45.67110515666867,9.44113304533275,25.318532290698307,78,race,0,0,1
1501,NOR,McLaren,8.0,2.0,Mexico,2022.0,22.0,78.721,0.0,84.975246,2.992426,2.339289,22.585,1.0,39.0,0.0,31.0,0.0,0.0,Mercedes,False,117.04380160769946,355,6752.810958604473,12784,43.43626620003281,10.165691474818177,26.75397823590529,78,race,0,0,1
1502,HAM,Mercedes,3.0,18.0,Mexico,2022.0,37.0,78.084,0.0,83.503757,2.834998,0.903271,23.194,1.0,42.0,0.0,29.0,0.0,0.0,Mercedes,False,118.6855142997758,342,6439.729069831027,13204,46.04404768414721,9.892273199540655,25.293924645923333,78,race,0,0,1
1503,MSC,HaasF1Team,15.0,0.0,Mexico,2022.0,23.0,79.695,0.0,85.50471,3.165298,2.868753,23.679,1.0,0.0,0.0,46.0,24.0,0.0,Ferrari,False,116.98714934106196,353,6836.2838355115655,12778,44.786733745283534,10.42543883633182,27.043801607699457,78,race,0,0,1
1504,VET,AstonMartin,16.0,0.0,Mexico,2022.0,35.0,80.419,0.0,85.243579,3.091209,2.607623,22.534,1.0,0.0,0.0,32.0,38.0,0.0,Mercedes,False,115.37841089298408,346,6363.277382840269,13143,44.158609941488486,9.92508339257396,27.26253622792148,78,race,0,0,1
1505,SAI,Ferrari,5.0,10.0,Mexico,2022.0,28.0,78.351,0.0,84.0727,3.162798,1.472214,23.469,1.0,0.0,0.0,42.0,29.0,0.0,Ferrari,False,118.72004702794337,349,6627.490621753158,12541,49.593837152075245,11.664023623338984,28.566741400995245,78,race,0,0,1
1506,LAT,Williams,18.0,0.0,Mexico,2022.0,27.0,81.167,0.0,86.387794,3.866999,3.749705,23.9325,2.0,29.0,0.0,0.0,40.0,0.0,Mercedes,False,115.43662164379067,356,6291.266610160224,13193,44.76524306884672,11.057035052222892,30.7322141411932,78,race,0,0,1
1507,RUS,Mercedes,2.0,12.0,Mexico,2022.0,23.0,78.079,1.0,83.975855,4.176311,1.363405,22.9565,2.0,35.0,0.0,34.0,2.0,0.0,Mercedes,False,118.80171706676876,343,6705.6126209875865,12840,44.673866681248974,8.823207743205556,24.257669382621536,78,race,0,0,1
1508,BOT,AlfaRomeo,6.0,1.0,Mexico,2022.0,33.0,78.401,0.0,85.038333,3.188223,2.402376,23.863,1.0,31.0,0.0,39.0,0.0,0.0,,False,118.68800240608084,352,6474.83499207087,12606,49.94731229835402,13.922458577131296,32.81566139880789,78,race,0,0,1
1509,VER,RedBullRacing,3.0,8.0,Brazil,2022.0,25.0,70.881,0.0,83.307657,14.13721,4.126985,28.908667,3.0,0.0,0.0,16.0,55.0,0.0,RedBull,False,112.79524368134798,339,6162.885357790338,12404,47.61242934840568,14.154313746400767,28.84717926842273,79,race,0,0,1
1510,GAS,AlphaTauri,10.0,0.0,Brazil,2022.0,26.0,71.675,0.0,83.411171,13.255059,4.2305,23.265667,3.0,0.0,0.0,35.0,36.0,0.0,,False,117.50775834488644,343,6600.048043084142,12806,38.19566492481604,1.9222565852618108,15.114108990082114,79,race,0,0,1
1511,PER,RedBullRacing,4.0,6.0,Brazil,2022.0,32.0,71.456,0.0,83.3503,15.036159,4.169628,23.0105,2.0,0.0,0.0,48.0,23.0,0.0,RedBull,False,115.90343393409404,327,6345.354724325477,12955,45.64370267676229,11.221606057374428,25.23728271302122,79,race,0,0,1
1512,ALO,Alpine,17.0,10.0,Brazil,2022.0,41.0,71.394,0.0,83.041128,13.717232,3.860457,25.374333,3.0,0.0,0.0,52.0,19.0,0.0,Renault,False,115.9783246240802,334,6309.934307347766,12252,37.49933347552522,2.162205396182148,16.8337421350112,79,race,0,0,1
1513,LEC,Ferrari,5.0,12.0,Brazil,2022.0,25.0,70.95,0.0,83.215828,14.074788,4.035157,25.458667,3.0,0.0,0.0,21.0,50.0,0.0,Ferrari,False,115.92580249546764,330,6603.430254878959,12600,56.26876932920977,16.911058974085527,33.950090647328565,79,race,0,0,1
1514,STR,AstonMartin,15.0,1.0,Brazil,2022.0,24.0,72.21,0.0,83.390405,12.899858,4.167681,23.6165,2.0,0.0,0.0,48.0,23.0,0.0,Mercedes,False,116.06017382958302,338,6390.05100245281,12581,45.72051295723579,10.736376239735524,26.78361949450784,79,race,0,0,1
1515,TSU,AlphaTauri,0.0,0.0,Brazil,2022.0,22.0,76.264,0.0,84.513391,14.63783,5.263246,23.522333,3.0,0.0,0.0,36.0,34.0,0.0,,False,114.316279193772,334,6418.5350858483525,12726,53.9620614268956,18.87597312573318,29.868294763783727,79,race,0,0,1
1516,ALB,Williams,19.0,0.0,Brazil,2022.0,26.0,71.631,0.0,83.389985,12.845184,4.209314,23.678333,3.0,4.0,0.0,67.0,0.0,0.0,Mercedes,False,115.40919270555617,341,6350.7123546976645,13241,45.06641249866695,12.069425189292952,28.343286765490028,79,race,0,0,1
1517,ZHO,AlfaRomeo,13.0,0.0,Brazil,2022.0,23.0,75.197,0.0,83.382971,12.856057,4.2023,24.7215,2.0,0.0,0.0,21.0,50.0,0.0,,False,117.29359070065053,337,6324.057854324411,13031,53.32611709501973,16.80174896022182,33.92342966833743,79,race,0,0,1
1518,OCO,Alpine,16.0,4.0,Brazil,2022.0,25.0,71.587,0.0,83.2052,13.222404,4.024528,24.1565,2.0,0.0,0.0,23.0,48.0,0.0,Renault,False,115.73328356617256,332,6284.84565959262,12095,36.43995947531193,1.530340194091927,13.73840247413885,79,race,0,0,1
1519,NOR,McLaren,6.0,0.0,Brazil,2022.0,23.0,71.377,0.0,82.431551,12.796702,2.894081,27.0035,2.0,0.0,0.0,21.0,29.0,0.0,Mercedes,False,82.06763890370054,332,4658.892796203477,12675,56.22368561373574,30.084248693612032,41.14322277914045,79,race,1,0,1
1520,HAM,Mercedes,2.0,18.0,Brazil,2022.0,37.0,71.539,0.0,83.210571,15.405103,4.0299,23.748,2.0,0.0,0.0,19.0,52.0,0.0,Mercedes,False,116.0075183960755,337,6246.550255945398,12559,47.35925669190573,11.858803455262876,24.69073264370268,79,race,0,0,1
1521,MSC,HaasF1Team,12.0,0.0,Brazil,2022.0,23.0,76.361,0.0,83.437542,12.920045,4.256871,24.8215,2.0,0.0,0.0,24.0,47.0,0.0,Ferrari,False,115.89468913298496,330,6608.009597952437,12456,48.86933454196438,13.4238029220433,29.377732750346592,79,race,0,0,1
1522,VET,AstonMartin,9.0,0.0,Brazil,2022.0,35.0,71.678,0.0,83.411757,13.388047,4.231085,24.138,2.0,0.0,0.0,45.0,26.0,0.0,Mercedes,False,115.8509118054815,327,6413.663965020795,13030,47.06899861362909,10.989655540151434,27.86338914364936,79,race,0,0,1
1523,SAI,Ferrari,7.0,15.0,Brazil,2022.0,28.0,70.89,0.0,83.128571,15.207823,3.9479,24.168333,3.0,0.0,0.0,34.0,37.0,0.0,Ferrari,False,115.9629679001813,330,6592.937586648181,12597,50.09995201023781,12.594646475418578,29.303082009171376,79,race,0,0,1
1524,LAT,Williams,18.0,0.0,Brazil,2022.0,27.0,75.095,0.0,83.420657,12.567685,4.239985,25.579667,3.0,12.0,0.0,40.0,19.0,0.0,Mercedes,False,117.0186626852938,323,6461.446064839501,12967,49.569745121040846,14.14898155060254,29.527034232697027,79,race,0,0,1
1525,RUS,Mercedes,1.0,25.0,Brazil,2022.0,23.0,71.318,1.0,83.220985,15.845356,4.040314,23.5005,2.0,0.0,0.0,25.0,46.0,0.0,Mercedes,False,116.17692225658526,324,6283.240828623227,12477,45.933720806228,10.213821051509012,21.742028367281645,79,race,0,0,1
1526,BOT,AlfaRomeo,14.0,2.0,Brazil,2022.0,33.0,75.486,0.0,83.313228,13.457813,4.132557,24.262,2.0,0.0,0.0,21.0,50.0,0.0,,False,117.34166044577157,332,6410.398928228645,12651,40.79641676442359,4.801642316305855,22.08595499626746,79,race,0,0,1
1527,VER,RedBullRacing,1.0,25.0,AbuDhabi,2022.0,25.0,83.824,0.0,90.766947,2.847126,0.959491,22.735,1.0,38.0,0.0,20.0,0.0,0.0,RedBull,False,125.21875719880212,323,6295.5920294862935,12652,38.604094678645474,0.8523381709283575,11.9413729555402,80,race,0,0,1
1528,GAS,AlphaTauri,17.0,0.0,AbuDhabi,2022.0,26.0,85.859,0.0,92.578803,2.748326,2.77116,21.855,1.0,43.0,0.0,0.0,14.0,0.0,,False,123.5789276664363,336,6414.085233817093,12669,40.59902672195346,0.1871688551025109,10.516010135913383,80,race,0,0,1
1529,PER,RedBullRacing,2.0,15.0,AbuDhabi,2022.0,32.0,84.052,0.0,90.925543,3.964186,1.118087,21.3635,2.0,43.0,0.0,15.0,0.0,0.0,RedBull,False,123.40627159640636,335,6231.6354238654685,12629,38.55793595945634,0.2793135222299009,10.271250863856254,80,race,0,0,1
1530,ALO,Alpine,10.0,0.0,AbuDhabi,2022.0,41.0,85.096,0.0,92.898538,3.730609,2.427846,21.74,1.0,8.0,0.0,19.0,0.0,0.0,Renault,False,58.35613913844736,330,3166.91735775167,12585,51.82719995392767,31.473162865699152,38.01831375259157,80,race,1,0,1
1531,LEC,Ferrari,3.0,18.0,AbuDhabi,2022.0,25.0,84.092,0.0,90.885842,2.834878,1.078385,22.21,1.0,37.0,0.0,21.0,0.0,0.0,Ferrari,False,127.57495392766644,324,6741.447650310988,12370,53.21057935959456,9.989057820778624,23.911541119557704,80,race,0,0,1
1532,STR,AstonMartin,14.0,4.0,AbuDhabi,2022.0,24.0,85.359,0.0,91.994263,3.676912,2.186807,21.808,2.0,27.0,0.0,31.0,0.0,0.0,Mercedes,False,127.5315883436996,322,6607.799556553789,12812,53.80721607924441,11.76284266298088,23.643745680718727,80,race,0,0,1
1533,MAG,HaasF1Team,16.0,0.0,AbuDhabi,2022.0,30.0,85.834,0.0,93.132892,2.898041,3.32525,22.387,1.0,28.0,0.0,29.0,0.0,0.0,Ferrari,False,125.66228979497812,325,6617.383120248791,12694,55.34966021653997,14.763303386316515,27.53973738769869,80,race,0,0,1
1534,TSU,AlphaTauri,11.0,0.0,AbuDhabi,2022.0,22.0,85.219,0.0,92.220122,3.922585,2.412666,21.9265,2.0,24.0,0.0,14.0,20.0,0.0,,False,124.77821930430775,332,6556.815710665745,12857,40.962623819396455,31.63729555401981,10.300046072333563,80,race,0,0,1
1535,ALB,Williams,19.0,0.0,AbuDhabi,2022.0,26.0,86.028,0.0,92.573321,3.811326,2.765678,21.7955,2.0,23.0,0.0,34.0,0.0,0.0,Mercedes,False,125.43204330799357,339,6579.081000921447,12662,50.0595196959226,12.06807187284036,25.32826537664133,80,race,0,0,1
1536,ZHO,AlfaRomeo,15.0,0.0,AbuDhabi,2022.0,23.0,85.408,0.0,92.578571,4.026329,2.770928,22.797,2.0,29.0,0.0,15.0,13.0,0.0,,False,125.49674614144206,332,6322.167847270214,12660,56.66879751209399,15.097327804653304,27.45047224141903,80,race,0,0,1
1537,RIC,McLaren,13.0,2.0,AbuDhabi,2022.0,33.0,85.045,0.0,92.087526,2.840966,2.28007,21.893,1.0,39.0,0.0,19.0,0.0,0.0,Mercedes,False,127.8177839207556,326,6809.206260078323,12575,50.66061967288643,10.363395530983643,21.21055056438609,80,race,0,0,1
1538,OCO,Alpine,8.0,6.0,AbuDhabi,2022.0,26.0,84.83,0.0,91.687543,3.871407,1.880087,21.8145,2.0,44.0,0.0,14.0,0.0,0.0,Renault,False,125.2647431467404,334,6457.291061967288,12106,41.89699953927666,31.671849804192583,10.279889426399446,80,race,0,0,1
1539,NOR,McLaren,7.0,8.0,AbuDhabi,2022.0,23.0,84.769,1.0,91.688421,3.853917,1.880964,21.8965,2.0,27.0,0.0,31.0,0.0,0.0,Mercedes,False,125.04546763418568,327,6651.287088228519,12531,51.064587652614605,10.947938263073024,23.56599861782999,80,race,0,0,1
1540,HAM,Mercedes,5.0,0.0,AbuDhabi,2022.0,37.0,84.508,0.0,91.891166,5.73293,2.072481,21.27,1.0,37.0,0.0,18.0,0.0,0.0,Mercedes,False,119.45769983874683,330,6059.763792904861,13077,51.894321584888274,12.338746832527066,22.992973969131537,80,race,1,0,1
1541,MSC,HaasF1Team,12.0,0.0,AbuDhabi,2022.0,23.0,85.225,0.0,92.951089,4.129069,3.143446,22.903,2.0,20.0,0.0,37.0,0.0,0.0,Ferrari,False,125.58992743607465,327,6713.355592029487,12660,50.51379290486063,9.796129923980647,23.61495047224141,80,race,0,0,1
1542,VET,AstonMartin,9.0,1.0,AbuDhabi,2022.0,35.0,84.961,0.0,92.146614,3.057131,2.339157,23.186,1.0,33.0,0.0,25.0,0.0,0.0,Mercedes,False,125.30137065192352,326,6516.257054826077,12956,52.953466943100665,12.165975581663211,24.57671043538356,80,race,0,0,1
1543,SAI,Ferrari,4.0,12.0,AbuDhabi,2022.0,28.0,84.242,0.0,91.146842,3.799668,1.339385,21.7525,2.0,41.0,0.0,17.0,0.0,0.0,Ferrari,False,127.57714236351072,327,6579.329532365814,12447,55.56994356139138,13.248675420410043,26.35049527758581,80,race,0,0,1
1544,LAT,Williams,20.0,0.0,AbuDhabi,2022.0,27.0,86.054,0.0,94.323703,6.81759,4.505018,23.7985,2.0,23.0,0.0,32.0,0.0,0.0,Mercedes,False,119.44646970744068,330,6213.856110343239,12788,49.385826998387465,12.384819166090764,26.04526606772633,80,race,1,0,1
1545,RUS,Mercedes,6.0,10.0,AbuDhabi,2022.0,23.0,84.511,0.0,91.320982,4.489247,1.513526,26.087,2.0,24.0,0.0,34.0,0.0,0.0,Mercedes,False,127.62263879290488,329,6460.18192812716,12852,53.5732262151578,11.601589495507946,22.278852798894263,80,race,0,0,1
